»etnost muûsk˝ch p¯ÌjmenÌ obyvatel s cizÌm st·tnÌm obËanstvÌm a s platn˝m pobytem v  »eskÈ republice podle centr·lnÌ evidence oyvatel. Byly vybÌr·ny pouze osoby ûivÈ s platn˝m pobytem v »R  a to ke dni 09.05.2007. V˝bÏr obsahuje vöechna p¯ÌjmenÌ vËetnÏ chybnÏ zaveden˝ch p¯ÌjmenÌ aû do Ëetnosti 1 vËetnÏ. Data jsou p¯ebÌr·na od cizineckÈ policie »R;;;;;;;;;
po¯adÌ;text p¯ÌjmenÌ;Ëetnost;;;;;;;
223;NOVAK;50
224;NOVOTN›;50
225;SHIMAN;50
226;SCHNEIDER;50
227;SLYVKA;50
228;SUN;50
229;TRAN THANH;50
230;YAVORSKYY;50
231;ORAVEC;49
232;PHAM THANH;49
233;SMITH;49
234;VU DUC;49
235;BAUER;48
236;KOZLOV;48
237;LE XUAN;48
238;LUKACH;48
239;SOKOLOV;48
240;ILIEV;47
241;KOVALENKO;47
242;SHEMOTA;47
243;ZAJAC;47
244;ZEYKAN;47
245;BARNA;46
246;FARKAä;46
247;HERYCH;46
248;HLEBA;46
249;HOLUBKA;46
250;POKOVBA;46
251;TOMASHUK;46
252;VASILEV;46
253;ANTAL;45
254;DANKO;45
255;KOLL¡R;45
256;NGUYEN DANG;45
257;SHTEFANYUK;45
258;SIV¡K;45
259;TANCHYNETS;45
260;BILEY;44
261;DEMETER;44
262;FERENC;44
263;CHONKA;44
264;LE MINH;44
265;MAREK;44
266;MIKULA;44
267;PHAM MINH;44
268;SEMENYUK;44
269;XIA;44
270;BONDARENKO;43
271;KOZAR;43
272;KUBARYCH;43
273;MANDZYUK;43
274;NGUYEN KHAC;43
275;PETKOV;43
276;PHAM XUAN;43
277;POLISHCHUK;43
278;RICHTER;43
279;RUSHCHAK;43
280;SHORBAN;43
281;SIKORA;43
282;ZAYATS;43
283;BARTOä;42
284;FEYER;42
285;IHNATYUK;42
286;LACKO;42
287;MOYSYUK;42
288;MYHOVYCH;42
289;POMPA;42
290;ANGELOV;41
291;GAéI;41
292;HRISTOV;41
293;KUMAR;41
294;MATIKO;41
295;MEDVID;41
296;MYTRYUK;41
297;PHAM DINH;41
298;RAD;41
299;SAVCHYN;41
300;TRAN MANH;41
301;ADAM;40
302;BABIY;40
303;BUI DUC;40
304;BUI NGOC;40
305;HORV¡T;40
306;LE DUC;40
307;LEE;40
308;LEVYTSKYY;40
309;NOVIKOV;40
310;SABOL;40
311;SAVKO;40
312;TODOROV;40
313;DANIEL;39
314;HANHUR;39
315;CHOPYK;39
316;LENDYEL;39
317;LIPT¡K;39
318;MAI VAN;39
319;PHAM DUC;39
320;POLOVKO;39
321;SAKAL;39
322;SAS;39
323;STAROSTA;39
324;äIMKO;39
325;TKACHENKO;39
326;TOVT;39
327;FEDOROV;38
328;CHOVANEC;38
329;KURYLYAK;38
330;N…METH;38
331;RUSN¡K;38
332;TUROK;38
333;VU NGOC;38
334;ALI;37
335;ANDREEV;37
336;BODN¡R;37
337;DO DUC;37
338;HALAS;37
339;ILKIV;37
340;ILNYTSKYY;37
341;IVAN;37
342;JI;37
343;KORNUTA;37
344;KU»ERA;37
345;KULYK;37
346;MIRGA;37
347;TRAN MINH;37
348;VAYNAHIY;37
349;WEBER;37
350;YOVZHIY;37
351;BILAK;36
352;DOCHYNETS;36
353;DUDA;36
354;FERKO;36
355;GAB»O;36
356;GAO;36
357;LE DINH;36
358;MARKO;36
359;STOYANOV;36
360;SVOBODA;36
361;S›KORA;36
362;VARTSABA;36
363;BERKELA;35
364;DONG;35
365;HRYS;35
366;LAKATOSH;35
367;MARTYNYUK;35
368;MIHALI;35
369;MOYSH;35
370;MYKHAYLO;35
371;SOROKA;35
372;TYVODAR;35
373;VOJTEK;35
374;VOVK;35
375;BENKO;34
376;DANG XUAN;34
377;DUMNYCH;34
378;DYACHUK;34
379;FEDORIV;34
380;KALYNYCH;34
381;KOLEV;34
382;KOTL¡R;34
383;KOV¡CS;34
384;LE VIET;34
385;MARINA;34
386;NGUYEN HAI;34
387;OLEKSIY;34
388;PRYYMAK;34
389;STETS;34
390;TRAN VIET;34
391;VINTONYAK;34
392;VOVCHOK;34
393;AHMED;33
394;BE“O;33
395;BILOUS;33
396;FUCHS;33
397;KR¡LIK;33
398;LAI;33
399;LAKATOä;33
400;MARTIN;33
401;MAYER;33
402;MUCHA;33
403;PANKIV;33
